insertar,registro,registro_senasa,marca,empresa,activos,banda_toxocologica,producto_propio,precio,rentabilidad,precio_minimo,precio_maximo
FALSE,S_33591,33591,AUTHORITY,FMC QUIMICA SOCIEDAD ANONIMA,SULFENTRAZONE 50%,IV,FALSE,14,15%,11.2,16.8
FALSE,S_33589,33589,GARANTE,FALCROP S.A.,GLIFOSATO 48%,III,FALSE,21,2%,16.8,25.2
FALSE,S_33587,33587,DMA,CORTEVA AGRISCIENCE ARGENTINA SRL,"2,4 D 58,4%",II,FALSE,17,19%,13.6,20.4
FALSE,S_33585,33585,ADAMA ESSENTIALS NEMACUR 24  CS,ADAMA ARGENTINA SOCIEDAD ANONIMA,FENAMIFOS 24%,II,FALSE,24,11%,19.2,28.8
FALSE,S_33583,33583,PESTOXIN,ECOTEC INTEROCEANICA S A,FOSFURO DE ALUMINIO 56%,Ia,FALSE,6,14%,4.8,7.2
FALSE,S_33580,33580,NASS KELL,LABORATORIOS PEYTE S.A.,ALQUIL ARIL POLIGLICOL ETER 45%,IV,FALSE,23,14%,18.4,27.6
FALSE,S_33576,33576,YUNTA,BAYER SOCIEDAD ANONIMA,"IMIDACLOPRID 23,3%## TEBUCONAZOLE 1,3%",II,FALSE,12,10%,9.6,14.4
FALSE,S_33575,33575,ECOPART,SUMMIT AGRO ARGENTINA S A,PIRAFLUFEN ETIL 2%,III,FALSE,22,10%,17.6,26.4
FALSE,S_33573,33573,PUNTO 70% WP,GLEBA S A,IMIDACLOPRID 70%,II,FALSE,24,5%,19.2,28.8
FALSE,S_33572,33572,LONTREL,CORTEVA AGRISCIENCE ARGENTINA SRL,"CLOPYRALID 47,5%",III,FALSE,15,14%,12,18
FALSE,S_33571,33571,HALO CIDE PLUS,PLUSCHEMIE SA,"CIPERMETRINA ,8%",III,FALSE,5,20%,4,6
FALSE,S_33570,33570,HALO CIDE LPU,PLUSCHEMIE SA,"CIPERMETRINA ,2%",III,FALSE,23,22%,18.4,27.6
FALSE,S_33569,33569,FORMIDOR,2022 ENVIRONMENTAL SCIENCE AR S.A.,"FIPRONIL ,003%",IV,FALSE,19,25%,15.2,22.8
FALSE,S_33568,33568,ARTEA,SYNGENTA AGRO SOCIEDAD ANONIMA,CIPROCONAZOLE 8%## PROPICONAZOLE 25%,III,FALSE,19,16%,15.2,22.8
FALSE,S_33566,33566,SULFOSATO TOUCHDOWN,SYNGENTA AGRO SOCIEDAD ANONIMA,GLIFOSATO 62%,IV,FALSE,22,10%,17.6,26.4
FALSE,S_33565,33565,PREMIS,BASF ARGENTINA S A,TRITICONAZOLE 10%,III,FALSE,10,19%,8,12
FALSE,S_33564,33564,OLIMPO,CHEMOTECNICA SOCIEDAD ANONIMA,"ABAMECTINA 1,8%",II,FALSE,24,3%,19.2,28.8
FALSE,S_33563,33563,LANCER,UPL ARGENTINA S.A.,ACEFATO 75%,III,FALSE,12,10%,9.6,14.4
FALSE,S_33562,33562,ROUNDUP  FG,MONSANTO ARGENTINA SRL,"GLIFOSATO 79,2%",III,FALSE,24,2%,19.2,28.8
FALSE,S_33558,33558,OXIQUYM CU 50,AGROSPEC ARGENTINA S.A.,OXICLORURO DE COBRE 84%,III,FALSE,6,14%,4.8,7.2
FALSE,S_33551,33551,CARPOVIRUS,INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA,CYDIA POMONELLA GRANULOVIRUS 3%,IV,FALSE,8,24%,6.4,9.6
FALSE,S_33546,33546,TECTO 50 SC,SYNGENTA AGRO SOCIEDAD ANONIMA,TIABENDAZOL 50%,IV,FALSE,7,13%,5.6,8.4
FALSE,S_33545,33545,ZARDEX,SYNGENTA AGRO SOCIEDAD ANONIMA,"CIPROCONAZOLE ,6%## DIFENOCONAZOLE 3%",III,FALSE,12,18%,9.6,14.4
FALSE,S_33544,33544,MYTHOS 30 SC,BAYER SOCIEDAD ANONIMA,PIRIMETANIL 30%,III,FALSE,19,15%,15.2,22.8
FALSE,S_33540,33540,RIZOLEX-FLO,SUMITOMO CHEMICAL ARGENTINA S.A.,TOLCLOFOS METIL 50%,III,FALSE,9,20%,7.2,10.8
FALSE,S_33538,33538,ADAMA ESSENTIALS LEOPARD LPU,ADAMA ARGENTINA SOCIEDAD ANONIMA,"QUIZALOFOP-P ETIL 1,8%",III,FALSE,17,0%,13.6,20.4
FALSE,S_33536,33536,ANCOSAR 96,GOLDAR DANIEL EDMUNDO,M.S.M.A. 96%,II,FALSE,20,10%,16,24
FALSE,S_33529,33529,GRO-STOP FOG �,LAMB WESTON ALIMENTOS MODERNOS S. A.,CLORPROPHAM (CIPC) 30%,III,FALSE,22,4%,17.6,26.4
FALSE,S_33528,33528,GRO-STOP BASIS �,LAMB WESTON ALIMENTOS MODERNOS S. A.,CLORPROPHAM (CIPC) 30%,III,FALSE,19,20%,15.2,22.8
FALSE,S_33527,33527,C � ACEITE COADYUVANTE,YPF SOCIEDAD ANONIMA,"ACEITE MINERAL 83,31%",IV,FALSE,11,14%,8.8,13.2
FALSE,S_33524,33524,TOGAN,AGROFINA S A,TEBUTIURON 50%,II,FALSE,21,24%,16.8,25.2
FALSE,S_33522,33522,MAXIM XL SEMILLERO,SYNGENTA AGRO SOCIEDAD ANONIMA,"FLUDIOXONIL 2,5%## METALAXIL -M 1%",IV,FALSE,14,22%,11.2,16.8
FALSE,S_33519,33519,GERMITAN,INDUAGRO SRL,CARBENDAZIM 25%## TIRAM 25%,III,FALSE,9,13%,7.2,10.8
FALSE,S_33518,33518,RUNNER FUSION,CORTEVA AGRISCIENCE ARGENTINA SRL,METOXIFENOCIDE 24%,IV,FALSE,11,25%,8.8,13.2
FALSE,S_33516,33516,POTENZA,NUTRIEN AG SOLUTIONS ARGENTINA SA,GLIFOSATO 48%,IV,FALSE,19,19%,15.2,22.8
FALSE,S_33515,33515,LI PLUS,NUTRIEN AG SOLUTIONS ARGENTINA SA,ACIDO PROPIONICO 35%## ALCOHOL GRASO ETOXILADO 10%## LECITINA DE SOJA 35%,IV,FALSE,6,0%,4.8,7.2
FALSE,S_33513,33513,CURYOM,SYNGENTA AGRO SOCIEDAD ANONIMA,LUFENURON 5%## PROFENOFOS 50%,II,FALSE,23,23%,18.4,27.6
FALSE,S_33512,33512,ARSENAL FORESTAL,BASF ARGENTINA S A,IMAZAPIR 48%,IV,FALSE,25,15%,20,30
FALSE,S_33508,33508,AT 1 SILICON,LERO TECNICA SRL,NONIL FENOL ETOXILADO 36%,III,FALSE,20,14%,16,24
FALSE,S_33506,33506,ROVRAL TS,FMC QUIMICA SOCIEDAD ANONIMA,IPRODIONE 50%,III,FALSE,19,7%,15.2,22.8
FALSE,S_33504,33504,ADAMA ESSENTIALS TOMAHAWK,ADAMA ARGENTINA SOCIEDAD ANONIMA,"FLUROXIPIR MEPTIL 28,8%",III,FALSE,17,10%,13.6,20.4
FALSE,S_33497,33497,REG-SEC IV,LERO TECNICA SRL,NONIL FENOL ETOXILADO 30%,IV,FALSE,11,13%,8.8,13.2
FALSE,S_33493,33493,SUCCESS,CORTEVA AGRISCIENCE ARGENTINA SRL,SPINOSAD 24%,IV,FALSE,10,17%,8,12
FALSE,S_33492,33492,SULFATO DE COBRE ROSSI,CONTAGRO S A,SULFATO DE COBRE PENTAHIDRATADO 98%,II,FALSE,15,21%,12,18
FALSE,S_33491,33491,CHIPCO CHOICE,2022 ENVIRONMENTAL SCIENCE AR S.A.,"FIPRONIL ,1%",IV,FALSE,12,17%,9.6,14.4
FALSE,S_33489,33489,CAMPOMAX N-30,POTENCIAL QUIMICA S.A.,ALQUIL ARIL POLIGLICOL ETER 30%,III,FALSE,10,7%,8,12
FALSE,S_33488,33488,ONDUTY,BASF ARGENTINA S A,"IMAZAPIC 52,5%## IMAZAPIR 17,5%",III,FALSE,10,23%,8,12
FALSE,S_33487,33487,FLIER,ATANOR SOCIEDAD EN COMANDITA POR ACCIONES,GLIFOSATO 24%## IMAZETAPIR 2%,III,FALSE,20,7%,16,24
FALSE,S_33483,33483,CARAMBA,BASF ARGENTINA S A,METCONAZOLE 9%,III,FALSE,16,20%,12.8,19.2
FALSE,S_33479,33479,NEW MECTIN,AGRIMARKETING SA,"ABAMECTINA 1,8%",II,FALSE,8,3%,6.4,9.6
FALSE,S_33475,33475,CLINCHER EC,CORTEVA AGRISCIENCE ARGENTINA SRL,CIALOFOP-BUTIL 18%,III,FALSE,16,11%,12.8,19.2
FALSE,S_33473,33473,INTREPID SC,CORTEVA AGRISCIENCE ARGENTINA SRL,METOXIFENOCIDE 24%,IV,FALSE,6,24%,4.8,7.2
FALSE,S_33470,33470,CRUISER �  60 FS SEMILLERO,SYNGENTA AGRO SOCIEDAD ANONIMA,TIAMETOXAM 60%,IV,FALSE,21,5%,16.8,25.2
FALSE,S_33466,33466,CUPROCAFFARO,GOWAN ARGENTINA S.R.L.,OXICLORURO DE COBRE 85%,IV,FALSE,11,4%,8.8,13.2
FALSE,S_33464,33464,CADRE 70 DG,BASF ARGENTINA S A,IMAZAPIC 70%,III,FALSE,20,7%,16,24
FALSE,S_33456,33456,NOMINEE 40 SC,SUMMIT AGRO ARGENTINA S A,BISPIRIBAC SODIO 40%,IV,FALSE,13,23%,10.4,15.6
FALSE,S_33454,33454,SILWET L AG,MOMENTIVE PERFORMANCE MATERIALS SOUTH AMERICA INC.,HEPTAMETILTRISILOXANO 100%,III,FALSE,21,24%,16.8,25.2
FALSE,S_33453,33453,ADAMA ESSENTIALS VEZIR,ADAMA ARGENTINA SOCIEDAD ANONIMA,"IMAZETAPIR 10,6%",III,FALSE,12,9%,9.6,14.4
FALSE,S_33450,33450,PASTA ISAGRO,GOWAN ARGENTINA S.R.L.,"OXICLORURO DE COBRE 42,5%",III,FALSE,8,6%,6.4,9.6
FALSE,S_33449,33449,LARVIN 80 WG,BAYER SOCIEDAD ANONIMA,TIODICARB 80%,II,FALSE,15,10%,12,18
FALSE,S_33448,33448,AGRO-MAX,EXFERQUIN ARGENTINA S R L,NONIL FENOL ETOXILADO 40%,III,FALSE,6,16%,4.8,7.2
FALSE,S_33446,33446,CLARTEX + R TDS J MOLUSQUICIDA,RIZOBACTER ARGENTINA S A,METALDEHIDO 5%,III,FALSE,24,21%,19.2,28.8
FALSE,S_33443,33443,CRUISER � 35 FS,SYNGENTA AGRO SOCIEDAD ANONIMA,TIAMETOXAM 35%,III,FALSE,10,19%,8,12
FALSE,S_33442,33442,F. ACEITE FUNGUICIDA PARA BANANOS,YPF SOCIEDAD ANONIMA,"ACEITE MINERAL 85,16%",III,FALSE,14,24%,11.2,16.8
FALSE,S_33437,33437,APRON GOLD,SYNGENTA AGRO SOCIEDAD ANONIMA,METALAXIL -M 35%,II,FALSE,13,9%,10.4,15.6
FALSE,S_33435,33435,CUPROMIC,WECAN AGRO SA,OXICLORURO DE COBRE 84%,II,FALSE,7,11%,5.6,8.4
FALSE,S_33433,33433,RECOP,ATANOR SOCIEDAD EN COMANDITA POR ACCIONES,OXICLORURO DE COBRE 84%,III,FALSE,21,15%,16.8,25.2
FALSE,S_33430,33430,CARVIN  85  S,BENOC ARGENTINA S R L,CARBARIL 85%,II,FALSE,5,4%,4,6
FALSE,S_33423,33423,PID DISPENSADOR FEROMONA PLATO INDUSTRIES,AGRI STAR S. A.,GRANDLURE 15%,III,FALSE,11,11%,8.8,13.2
FALSE,S_33422,33422,"DIPI""DISPENSADOR DE INSECTICIDA DE  PLATO INDUSTRIES""",AGRI STAR S. A.,"D.D.V.P. 18,6%",Ib,FALSE,11,6%,8.8,13.2
FALSE,S_33421,33421,NABU-S,MITSUI & CO. (ARGENTINA) S A,"SETOXIDIM 12,5%",IV,FALSE,19,5%,15.2,22.8
FALSE,S_33416,33416,EXCELPHOS,CHUTRAU S A C I F,FOSFURO DE ALUMINIO 57%,Ia,FALSE,19,0%,15.2,22.8
FALSE,S_33415,33415,FOCUS 1.8,SINER S A,"ABAMECTINA 1,8%",II,FALSE,15,8%,12,18
FALSE,S_33414,33414,ADAMA RIMON,ADAMA ARGENTINA SOCIEDAD ANONIMA,NOVALURON 10%,IV,FALSE,25,22%,20,30
FALSE,S_33402,33402,M.S.S. WAREFOG,MC CAIN ARGENTINA S A,CLORPROPHAM (CIPC) 60%,III,FALSE,14,4%,11.2,16.8
FALSE,S_33401,33401,ACTARA,SYNGENTA AGRO SOCIEDAD ANONIMA,TIAMETOXAM 25%,IV,FALSE,15,9%,12,18
FALSE,S_33400,33400,DUAL GOLD �,SYNGENTA AGRO SOCIEDAD ANONIMA,S-METOLACLORO 96%,III,FALSE,9,23%,7.2,10.8
FALSE,S_33399,33399,CRUISER,SYNGENTA AGRO SOCIEDAD ANONIMA,TIAMETOXAM 70%,III,FALSE,17,11%,13.6,20.4
FALSE,S_33396,33396,RIDOMIL GOLD,SYNGENTA AGRO SOCIEDAD ANONIMA,MANCOZEB 64%## METALAXIL -M 4%,III,FALSE,21,13%,16.8,25.2
FALSE,S_33395,33395,SUMILEX 50 SC,SUMITOMO CHEMICAL ARGENTINA S.A.,PROCIMIDONE 50%,III,FALSE,6,9%,4.8,7.2
FALSE,S_33391,33391,PACTO,CORTEVA AGRISCIENCE ARGENTINA SRL,CLORANSULAM METIL 84%,III,FALSE,15,14%,12,18
FALSE,S_33387,33387,ASCARISCER FOS-KILL,COMPAÑIA ASCARISCER S.A.,FOSFURO DE ALUMINIO 56%,Ia,FALSE,16,2%,12.8,19.2
FALSE,S_33385,33385,COADYUVANTE OLEOSOL CO,INDUSTRIAS QUIMICAS OLEOSOL S A,ALQUIL ARIL POLIGLICOL ETER 44%,III,FALSE,12,15%,9.6,14.4
FALSE,S_33382,33382,KOCIDE WG,MITSUI & CO. (ARGENTINA) S A,"HIDROXIDO DE COBRE 53,8%",III,FALSE,22,10%,17.6,26.4
FALSE,S_33381,33381,BRYDEN,UPL ARGENTINA S.A.,PROPANIL 48%,III,FALSE,14,6%,11.2,16.8
FALSE,S_33359,33359,ACROBAT MZ,BASF ARGENTINA S A,DIMETOMORF 9%## MANCOZEB 60%,II,FALSE,6,18%,4.8,7.2
FALSE,S_33357,33357,MATCH,SYNGENTA AGRO SOCIEDAD ANONIMA,LUFENURON 5%,III,FALSE,17,4%,13.6,20.4
FALSE,S_33356,33356,MAXIM XL,SYNGENTA AGRO SOCIEDAD ANONIMA,"FLUDIOXONIL 2,5%## METALAXIL -M 1%",III,FALSE,25,3%,20,30
FALSE,S_33355,33355,NATUR'L OLEO,STOLLER ARGENTINA S. A. U.,ACEITE DE SOJA 85%,IV,FALSE,5,20%,4,6
FALSE,S_33354,33354,NITRAGIN PROTREAT,NOVOZYMES BIOAG S.A.,CARBENDAZIM 15%## TIRAM 35%,III,FALSE,5,10%,4,6
FALSE,S_33353,33353,MOSPILAN,SUMMIT AGRO ARGENTINA S A,ACETAMIPRID 20%,II,FALSE,21,18%,16.8,25.2
FALSE,S_33350,33350,ANCOM DIURON F800,GOLDAR DANIEL EDMUNDO,DIURON 80%,III,FALSE,20,19%,16,24
FALSE,S_33347,33347,STAM 80,UPL ARGENTINA S.A.,PROPANIL 80%,III,FALSE,13,20%,10.4,15.6
FALSE,S_33344,33344,DEGSERWERT PLUS,LABORATORIOS DEGSER SOCIEDAD DE RESPONSABILIDAD LIMITADA,ALQUIL ARIL POLIGLICOL ETER 50%,IV,FALSE,16,4%,12.8,19.2
FALSE,S_33343,33343,HARWET RP,LABORATORIOS DEGSER SOCIEDAD DE RESPONSABILIDAD LIMITADA,ALQUIL ARIL POLIGLICOL ETER 50%,IV,FALSE,19,11%,15.2,22.8
FALSE,S_33339,33339,BORAL 50 SC,FMC QUIMICA SOCIEDAD ANONIMA,SULFENTRAZONE 50%,IV,FALSE,10,17%,8,12
FALSE,S_33334,33334,FUMITOXIN,E.PINTAR & ASSOC. S.R.L.,FOSFURO DE ALUMINIO 56%,Ia,FALSE,22,11%,17.6,26.4
FALSE,S_33330,33330,DEGSER-WET,LABORATORIOS DEGSER SOCIEDAD DE RESPONSABILIDAD LIMITADA,ALQUIL ARIL POLIGLICOL ETER 15%,IV,FALSE,13,9%,10.4,15.6
FALSE,S_33329,33329,BIOLURE CM,NASTIA S.R.L.,"(E,E)8,10-DODECADIENOL ,524%",IV,FALSE,15,4%,12,18
FALSE,S_33326,33326,THIRAM GRANUFLO,EASTMAN DE  ARGENTINA SRL,TIRAM 80%,II,FALSE,25,10%,20,30
FALSE,S_33313,33313,WOLMAN 60,ARXADA ARGENTINA S.A.,SALES CCA 108%,Ia,FALSE,11,1%,8.8,13.2
FALSE,S_33310,33310,KARATE CON TECNOLOG�A ZEON,SYNGENTA AGRO SOCIEDAD ANONIMA,LAMBDA-CIALOTRINA 25%,II,FALSE,5,6%,4,6
FALSE,S_33309,33309,DASEN,AGROFINA S A,BENAZOLIN ETIL 50%,IV,FALSE,12,15%,9.6,14.4
FALSE,S_33307,33307,SUCCESS 48,CORTEVA AGRISCIENCE ARGENTINA SRL,SPINOSAD 48%,IV,FALSE,12,22%,9.6,14.4
FALSE,S_33304,33304,FERBAM GRANUFLO,EASTMAN DE  ARGENTINA SRL,FERBAM 76%,III,FALSE,20,12%,16,24
FALSE,S_33274,33274,AMISTAR,SYNGENTA AGRO SOCIEDAD ANONIMA,AZOXISTROBINA 25%,III,FALSE,24,4%,19.2,28.8
FALSE,S_33272,33272,I. ACEITE VERANO AGRICOLA,YPF SOCIEDAD ANONIMA,"ACEITE MINERAL 85,16%",IV,FALSE,6,23%,4.8,7.2
FALSE,S_33271,33271,I. ACEITE INVIERNO AGRICOLA,YPF SOCIEDAD ANONIMA,"ACEITE MINERAL 85,81%",IV,FALSE,10,2%,8,12
FALSE,S_33267,33267,FLOW SYSTEMIC FORMULAGRO,FORMULAGRO SOCIEDAD RESPONSABILIDAD LIMITADA,CARBENDAZIM 25%## TIRAM 25%,III,FALSE,6,3%,4.8,7.2
FALSE,S_33265,33265,DMA ULTRA,CORTEVA AGRISCIENCE ARGENTINA SRL,"2,4 D 82,2%",II,FALSE,19,9%,15.2,22.8
FALSE,S_33261,33261,ADAMA ESSENTIALS KESSET,ADAMA ARGENTINA SOCIEDAD ANONIMA,DELTAMETRINA 5%,II,FALSE,5,21%,4,6
FALSE,S_33260,33260,EMUL TEC  FULL,EXFERQUIN ARGENTINA S R L,NONIL FENOL ETOXILADO 40%,III,FALSE,14,16%,11.2,16.8
FALSE,S_33256,33256,VEROSIL,AGROFINA S A,"IMAZETAPIR 10,59%",IV,FALSE,22,9%,17.6,26.4
FALSE,S_33253,33253,ATRAZINA EQUIPAGRO,MONSANTO ARGENTINA SRL,ATRAZINA 50%,III,FALSE,6,0%,4.8,7.2
FALSE,S_33251,33251,ACOPIOFOS,AGROFUM SA,"FOSFURO DE ALUMINIO 1,68%",Ia,FALSE,21,10%,16.8,25.2
FALSE,S_33250,33250,LUPARA,FMC QUIMICA SOCIEDAD ANONIMA,MERCAPTOTION 100%,II,FALSE,22,17%,17.6,26.4
FALSE,S_33243,33243,PRILAN,AGROFINA S A,PROPAQUIZAFOP 10%,IV,FALSE,8,12%,6.4,9.6
FALSE,S_33238,33238,PHEROCON OFM,AGRICONSULTING JGP S.R.L .,"(Z)/(E)-8-DODECENIL ACETATO ,00011%",IV,FALSE,23,15%,18.4,27.6
FALSE,S_33235,33235,CONCEP III,SYNGENTA AGRO SOCIEDAD ANONIMA,FLUXOFENIM 96%,II,FALSE,14,0%,11.2,16.8
FALSE,S_33218,33218,BIOLURE CM Plus,NASTIA S.R.L.,"(E,E)8,10-DODECADIENOL 3,1%",IV,FALSE,22,17%,17.6,26.4
FALSE,S_33216,33216,QUICKPHOS,UPL ARGENTINA S.A.,FOSFURO DE ALUMINIO 56%,Ia,FALSE,15,24%,12,18
FALSE,S_33211,33211,LASIOTRAP,BAT OPERACIONES S. A. U.,SERRICORNIN 100%,IV,FALSE,19,16%,15.2,22.8
FALSE,S_33208,33208,COMMAND 36 CS,FMC QUIMICA SOCIEDAD ANONIMA,CLOMAZONE 36%,IV,FALSE,9,18%,7.2,10.8
FALSE,S_33194,33194,ADAMA ESSENTIALS LEOPARD,ADAMA ARGENTINA SOCIEDAD ANONIMA,"QUIZALOFOP-P ETIL 10,8%",III,FALSE,22,12%,17.6,26.4
FALSE,S_33193,33193,ZIRAM GRANUFLO,EASTMAN DE  ARGENTINA SRL,ZIRAM 76%,III,FALSE,21,2%,16.8,25.2
FALSE,S_33188,33188,ONECIDE,ISK ARGENTINA BRANCH,FLUAZIFOP-P BUTIL 35%,IV,FALSE,13,3%,10.4,15.6
FALSE,S_33183,33183,INDICATE FIVE,AGRIMARKETING SA,ACIDO FOSFORICO 40%,III,FALSE,25,9%,20,30
FALSE,S_33180,33180,TOPSIN TOP,SUMMIT AGRO ARGENTINA S A,METIL TIOFANATO 50%,IV,FALSE,21,21%,16.8,25.2
FALSE,S_33175,33175,CANAPLUS 50,VTG SPECIALTY CHEMICALS S A,ALQUIL ARIL POLIGLICOL ETER 50%,IV,FALSE,24,11%,19.2,28.8
FALSE,S_33174,33174,TRACER,CORTEVA AGRISCIENCE ARGENTINA SRL,SPINOSAD 48%,IV,FALSE,15,25%,12,18
FALSE,S_33172,33172,TASPA,SYNGENTA AGRO SOCIEDAD ANONIMA,DIFENOCONAZOLE 25%## PROPICONAZOLE 25%,III,FALSE,12,5%,9.6,14.4
FALSE,S_33160,33160,SUCKER 80,BENOC ARGENTINA S R L,HIDRAZIDA MALEICA 80%,IV,FALSE,8,7%,6.4,9.6
FALSE,S_33158,33158,RIZOCARB 50,RIZOBACTER ARGENTINA S A,CARBENDAZIM 50%,III,FALSE,17,7%,13.6,20.4
FALSE,S_33137,33137,GESAPRIM 48,SYNGENTA AGRO SOCIEDAD ANONIMA,ATRAZINA 48%,IV,FALSE,19,2%,15.2,22.8
FALSE,S_33136,33136,ADAMA HIDROCOB,ADAMA ARGENTINA SOCIEDAD ANONIMA,HIDROXIDO DE COBRE 77%,II,FALSE,20,5%,16,24
FALSE,S_33133,33133,PROPLANT,UPL ARGENTINA S.A.,"PROPAMOCARB 72,2%",III,FALSE,16,20%,12.8,19.2
FALSE,S_33128,33128,FRUTELF V,TOTAL ESPECIALIDADES ARGENTINA SOCIEDAD ANONIMA,ACEITE MINERAL 85%,IV,FALSE,21,24%,16.8,25.2
FALSE,S_33127,33127,AGRITELF,TOTAL ESPECIALIDADES ARGENTINA SOCIEDAD ANONIMA,ACEITE MINERAL 85%,IV,FALSE,16,4%,12.8,19.2
FALSE,S_33126,33126,ELF PURESPRAY,TOTAL ESPECIALIDADES ARGENTINA SOCIEDAD ANONIMA,ACEITE MINERAL 85%,IV,FALSE,9,6%,7.2,10.8
FALSE,S_33125,33125,ELF PURESPRAY 10E,TOTAL ESPECIALIDADES ARGENTINA SOCIEDAD ANONIMA,ACEITE MINERAL 85%,IV,FALSE,23,7%,18.4,27.6
FALSE,S_33124,33124,FRUTELF I,TOTAL ESPECIALIDADES ARGENTINA SOCIEDAD ANONIMA,ACEITE MINERAL 85%,IV,FALSE,20,23%,16,24
FALSE,S_33121,33121,REGENT 25 FS,BAYER SOCIEDAD ANONIMA,FIPRONIL 25%,II,FALSE,15,16%,12,18
FALSE,S_33112,33112,TRIMET,BORCHES Y CIA S A,METSULFURON METIL 60%,IV,FALSE,25,9%,20,30
FALSE,S_33109,33109,AMETRINA ATANOR 50,ATANOR SOCIEDAD EN COMANDITA POR ACCIONES,AMETRINA 96%,III,FALSE,7,17%,5.6,8.4
FALSE,S_33104,33104,LIGHTNING,BASF ARGENTINA S A,"IMAZAPIR 17,5%## IMAZETAPIR 52,5%",III,FALSE,24,2%,19.2,28.8
FALSE,S_33101,33101,SPIDER,CORTEVA AGRISCIENCE ARGENTINA SRL,DICLOSULAM 84%,III,FALSE,22,22%,17.6,26.4
FALSE,S_33097,33097,ALSYSTIN 48 SC,BAYER SOCIEDAD ANONIMA,TRIFLUMURON 48%,IV,FALSE,25,5%,20,30
FALSE,S_33095,33095,PEAK 75 WG,SYNGENTA AGRO SOCIEDAD ANONIMA,PROSULFURON 75%,II,FALSE,15,6%,12,18
FALSE,S_33092,33092,MAGISTER 20 SC,BROMETAN S R L,FENAZAQUIM 20%,II,FALSE,7,13%,5.6,8.4
FALSE,S_33088,33088,ADAMA ESSENTIALS GALIGAN,ADAMA ARGENTINA SOCIEDAD ANONIMA,OXIFLUORFEN 24%,III,FALSE,17,4%,13.6,20.4
FALSE,S_33087,33087,"ADARVE 2,4D AMINA -",HIDRUM TECNOLOGIA QUIMICA SRL,"2,4 D 58,4%",III,FALSE,20,6%,16,24
FALSE,S_33084,33084,SUNFIRE 24 SC,BASF ARGENTINA S A,CLORFENAPIR 24%,II,FALSE,17,24%,13.6,20.4
FALSE,S_33079,33079,HALOCIDE ACUOSO,PLUSCHEMIE SA,TRIBROMOFENOL 40%,II,FALSE,25,12%,20,30
FALSE,S_33072,33072,AZUFRE 93 LANDIA EXTRA (MALLA 325),A R V SA,AZUFRE 93%,III,FALSE,24,2%,19.2,28.8
FALSE,S_33071,33071,AZUFRE 93 LANDIA EXTRA (MALLA 350),A R V SA,AZUFRE 93%,III,FALSE,10,4%,8,12
FALSE,S_33067,33067,CAPAZ 50 SC,FMC QUIMICA SOCIEDAD ANONIMA,SULFENTRAZONE 50%,IV,FALSE,16,1%,12.8,19.2
FALSE,S_33064,33064,GALTRIN 20,CHEMOTECNICA SOCIEDAD ANONIMA,CIPERMETRINA 20%,II,FALSE,7,10%,5.6,8.4
FALSE,S_33063,33063,CREOCARBO,CARBOQUIMICA DEL PARANA SOCIEDAD ANONIMA,ACEITE DE CREOSOTA 98%,II,FALSE,5,14%,4,6
FALSE,S_33056,33056,NEW SERRICO,MASSALIN PARTICULARES SRL,"SERRICORNIN 1,23%",IV,FALSE,18,4%,14.4,21.6
FALSE,S_33042,33042,BROMOCIEN,BROMETAN S R L,"BROMURO DE METILO 99,7%",Ia,FALSE,25,17%,20,30
FALSE,S_33032,33032,RITIRAM CARB,RIZOBACTER ARGENTINA S A,CARBENDAZIM 10%## TIRAM 10%,III,FALSE,19,8%,15.2,22.8
FALSE,S_33031,33031,RITIRAM PLUS SEMILLERO AC,RIZOBACTER ARGENTINA S A,TIRAM 36%,IV,FALSE,9,20%,7.2,10.8
FALSE,S_33030,33030,ACOIDAL WG,A R V SA,AZUFRE 82%,III,FALSE,14,2%,11.2,16.8
FALSE,S_33028,33028,DIMILIN 25 WP,UPL ARGENTINA S.A.,DIFLUBENZURON 25%,IV,FALSE,17,13%,13.6,20.4
FALSE,S_33025,33025,ISHIMETRIN,INSUMOS AGROQUIMICOS SOCIEDAD ANONIMA,CIPERMETRINA 25%,II,FALSE,23,22%,18.4,27.6
FALSE,S_33024,33024,CIPERMETRINA 25 SIGMA,CHEMOTECNICA SOCIEDAD ANONIMA,CIPERMETRINA 25%,II,FALSE,11,13%,8.8,13.2
FALSE,S_32996,32996,CORRECTOR H,NOVA  S. A. U.,"ACIDO FOSFORICO 62,2%",IV,FALSE,24,13%,19.2,28.8
FALSE,S_32977,32977,GAMIT,FMC QUIMICA SOCIEDAD ANONIMA,CLOMAZONE 48%,II,FALSE,9,21%,7.2,10.8
FALSE,S_32975,32975,SUMISOYA TOP,SUMMIT AGRO ARGENTINA S A,FLUMIOXAZIN 48%,IV,FALSE,12,16%,9.6,14.4
FALSE,S_32974,32974,SWEEPER 70 DG,BASF ARGENTINA S A,IMAZAMOX 70%,III,FALSE,6,20%,4.8,7.2
FALSE,S_32958,32958,CAPAZ 75 WG,FMC QUIMICA SOCIEDAD ANONIMA,SULFENTRAZONE 75%,III,FALSE,9,9%,7.2,10.8
FALSE,S_32948,32948,DIVIDEND,SYNGENTA AGRO SOCIEDAD ANONIMA,DIFENOCONAZOLE 3%,III,FALSE,13,23%,10.4,15.6
